Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3121,2:12:32,Kira MIGITA,Men,Marathon,19 DEC 1998,JPN,8,Nobeoka (JPN),11 FEB 2024
3121,2:12:32,Ederson VILELA PEREIRA,Men,Marathon,06 JUN 1990,BRA,59,Sevilla (ESP),18 FEB 2024
3133,2:12:33,Anthony SIMMONS,Men,Marathon,06 OCT 1948,GBR,1,Sandbach (GBR),07 MAY 1978
3133,2:12:33,Nikolay TABAK,Men,Marathon,15 APR 1956,URS,2,Huy (BEL),30 APR 1988
3133,2:12:33,Filemon LOPEZ,Men,Marathon,09 AUG 1958,MEX,5,"Cleveland, OH (USA)",12 NOV 1989
3133,2:12:33,Shane NANKERVIS,Men,Marathon,06 MAY 1974,AUS,12,Berlin (GER),25 SEP 2005
3133,2:12:33,Alene Emere RETA,Men,Marathon,25 JUN 1982,ETH,1,Santiago de Chile (CHI),11 APR 2010
3133,2:12:33,Noah Kemboi KANGOGO,Men,Marathon,1989,KEN,2,San Sebastián (ESP),25 NOV 2018
3133,2:12:33,Wily CANCHANYA,Men,Marathon,28 JUN 1991,PER,9,Praha (CZE),30 MAY 2021
3133,2:12:33,Dinghong YANG,Men,Marathon,12 OCT 1990,CHN,3,Huai'an (CHN),21 APR 2024
3133,2:12:33,Will NORRIS,Men,Marathon,,USA,6,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024
3133,2:12:33,Maxime LOPES,Men,Marathon,17 JUN 1991,FRA,53,Valencia (ESP),01 DEC 2024
3143,2:12:34,Gordon MINTY,Men,Marathon,23 MAR 1948,GBR,2,"Eugene, OR (USA)",13 SEP 1981
3143,2:12:34,Hideki KODAMA,Men,Marathon,21 APR 1971,JPN,3,Hofu (JPN),19 DEC 1999
3143,2:12:34,Abderrahmane EL FARIATI,Men,Marathon,1971,MAR,2,Marrakech (MAR),18 JAN 2004
3143,2:12:34,Jonah KEMBOI,Men,Marathon,1976,KEN,2,Warszawa (POL),17 SEP 2006
3143,2:12:34,Myeong-jun SON,Men,Marathon,17 JAN 1994,KOR,5,Oita (JPN),07 FEB 2016
3143,2:12:34,Ryuji OKADA,Men,Marathon,14 DEC 1990,JPN,4,Nobeoka (JPN),09 FEB 2020
3143,2:12:34,Merhawi GHEBRESELASSIE,Men,Marathon,1998,ERI,9,Frankfurt (GER),30 OCT 2022
3143,2:12:34,Luis OSTOS,Men,Marathon,09 AUG 1992,PER,3,Santiago de Chile (CHI),22 OCT 2023
3143,2:12:34,Takumi OHISI,Men,Marathon,27 AUG 1996,JPN,10,Fukuoka (JPN),03 DEC 2023
3143,2:12:34,Jonathan AKANKWASA,Men,Marathon,1992,UGA,4,Málaga (ESP),10 DEC 2023
3143,2:12:34,Shusei OHASHI,Men,Marathon,12 APR 1990,JPN,9,Nobeoka (JPN),11 FEB 2024
3143,2:12:34,John ROTICH,Men,Marathon,,KEN,7,Roma (ITA),17 MAR 2024
3143,2:12:34,Negese MEKONEN,Men,Marathon,,ETH,14,Wuhan (CHN),24 MAR 2024
3143,2:12:34,JP FLAVIN,Men,Marathon,31 JUL 1998,USA,21,"Chicago, IL (USA)",13 OCT 2024
3157,2:12:35,Ferenc SZEKERES,Men,Marathon,21 MAR 1947,HUN,2,Amsterdam (NED),26 APR 1980
3157,2:12:35,Peter RENNER,Men,Marathon,27 OCT 1959,NZL,1,"Sacramento, CA (USA)",02 DEC 1990
3157,2:12:35,Oleg OTMAKHOV,Men,Marathon,06 NOV 1966,RUS,1,Frankfurt (GER),29 OCT 1995
3157,2:12:35,Brian SHERIFF,Men,Marathon,11 NOV 1961,ZIM,7,Tokyo (JPN),12 FEB 1996
3157,2:12:35,Ceslovas KUNDROTAS,Men,Marathon,03 JAN 1961,LTU,4,Frankfurt (GER),26 OCT 1997
3157,2:12:35,Trent BRINEY,Men,Marathon,18 AUG 1978,USA,4,"Birmingham, AL (USA)",07 FEB 2004
3157,2:12:35,Francis KOSGEI,Men,Marathon,1983,KEN,8,Reims (FRA),16 OCT 2011
3157,2:12:35,Isaac Kemboi KIMAIYO,Men,Marathon,28 NOV 1978,KEN,2,Torreón (MEX),04 MAR 2012
3157,2:12:35,Gudeta DAMISO,Men,Marathon,15 APR 1999,ETH,11,Berlin (GER),26 SEP 2021
3157,2:12:35,Ashenafi BOJA,Men,Marathon,26 JAN 1995,ETH,10,Madrid (ESP),24 APR 2022
3157,2:12:35,Josphat KIPROTICH,Men,Marathon,,KEN,1,Rio de Janeiro (BRA),02 JUN 2024
3168,2:12:36,Patrick JOANNES,Men,Marathon,17 OCT 1956,FRA,1,Chatellerault (FRA),07 OCT 1984
3168,2:12:36,Tahar MANSOURI,Men,Marathon,01 SEP 1965,TUN,5,Marrakech (MAR),14 JAN 1996
3168,2:12:36,Franco TOGNI,Men,Marathon,03 NOV 1960,ITA,2,Carpi (ITA),13 OCT 1996
3168,2:12:36,Jun KUROKI,Men,Marathon,18 JUN 1971,JPN,9,Otsu (JPN),02 MAR 1997
3168,2:12:36,Emmanuel KOSGEI,Men,Marathon,1972,KEN,2,Bordeaux (FRA),18 APR 1999
3168,2:12:36,Daniel KEITANY,Men,Marathon,20 JUN 1984,KEN,3,Jeonju (KOR),28 APR 2013
3168,2:12:36,Lazarus TOO,Men,Marathon,09 DEC 1990,KEN,1,Mainz (GER),11 MAY 2014
3168,2:12:36,Boaz KIPRONO,Men,Marathon,,KEN,9,Gongju (KOR),19 OCT 2014
3168,2:12:36,Saby LUNA,Men,Marathon,06 FEB 1990,MEX,49,Valencia (ESP),06 DEC 2020
3168,2:12:36,Jeremia SHALIAXWE,Men,Marathon,06 JUN 1988,NAM,7,Durban (RSA),28 APR 2024
3178,2:12:37,Stephan SEIDEMANN,Men,Marathon,29 SEP 1959,GDR,2,Leipzig (GER),22 JUN 1985
3178,2:12:37,Carl Edward THACKERY,Men,Marathon,14 OCT 1962,GBR,2,Carpi (ITA),25 OCT 1992
3178,2:12:37,Kazuo IETANI,Men,Marathon,25 AUG 1977,JPN,6,Tokyo (JPN),18 FEB 2001
3178,2:12:37,David SUMUKWO,Men,Marathon,1969,KEN,4,Köln (GER),05 OCT 2003
3178,2:12:37,Simpson LIMERING,Men,Marathon,02 JUN 1977,KEN,5,Zhengzhou (CHN),27 MAR 2011
3178,2:12:37,Edwin KIRUI,Men,Marathon,1984,KEN,2,Kraków (POL),22 APR 2012
3178,2:12:37,Alex BARTILOL,Men,Marathon,13 JUN 1984,KEN,2,København (DEN),21 MAY 2017
3178,2:12:37,Eikichi KAZAOKA,Men,Marathon,06 NOV 1995,JPN,43,Osaka (JPN),25 FEB 2024
3186,2:12:38,Mike BUHMANN,Men,Marathon,31 MAR 1957,USA,5,"Eugene, OR (USA)",07 SEP 1980
3186,2:12:38,John CAMPBELL,Men,Marathon,06 FEB 1949,NZL,1,Invercargill (NZL),02 NOV 1985
3186,2:12:38,Tefera GUTA,Men,Marathon,1960,ETH,2,Paris (FRA),17 MAY 1987
3186,2:12:38,Ruben IINDONGO,Men,Marathon,26 APR 1981,NAM,5,Dublin (IRL),26 OCT 2009
3186,2:12:38,Wirimanyu JUWAWO,Men,Marathon,07 NOV 1980,ZIM,3,Danzhou (CHN),18 DEC 2010
3186,2:12:38,Gebreegziabher GEBREKIDAN,Men,Marathon,1984,ETH,2,Metz (FRA),14 OCT 2012
3186,2:12:38,Tatsunari HIRAYAMA,Men,Marathon,26 JAN 1989,JPN,3,Nobeoka (JPN),10 FEB 2013
3186,2:12:38,Ali Hassan MAHBOOB,Men,Marathon,31 DEC 1981,BRN,1,Incheon (KOR),03 OCT 2014
3186,2:12:38,Shintaro MIYAKAWA,Men,Marathon,14 JUL 1994,JPN,39,Tokyo (JPN),06 MAR 2022
3186,2:12:38,Justino Pedro DA SILVA,Men,Marathon,01 JUN 1985,BRA,44,Sevilla (ESP),19 FEB 2023
3186,2:12:38,Kenneth OMULO,Men,Marathon,1994,KEN,3,Izmir (TUR),07 MAY 2023
3186,2:12:38,Said EL OTMANI,Men,Marathon,14 OCT 1991,ITA,1,Firenze (ITA),26 NOV 2023
3198,2:12:39,Delfim MOREIRA,Men,Marathon,11 DEC 1955,POR,4,Berlin (GER),28 SEP 1986
3198,2:12:39,Yasuyuki WATANABE,Men,Marathon,08 JUN 1973,JPN,7,Otsu (JPN),03 MAR 1996
3198,2:12:39,António SALVADOR RESENDE,Men,Marathon,21 JUN 1966,POR,15,Paris (FRA),05 APR 1998
