Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
4127,2:13:51,Christopher SOGET,Men,Marathon,15 AUG 1980,KEN,12,Nairobi (KEN),28 OCT 2012
4127,2:13:51,Atef SAAD,Men,Marathon,20 MAR 1988,TUN,1,Agadir (MAR),24 APR 2016
4127,2:13:51,Tesfay FELFELE,Men,Marathon,01 DEC 1986,ERI,23,Berlin (GER),29 SEP 2019
4127,2:13:51,Eneko AGIRREZABAL,Men,Marathon,20 MAR 1986,ESP,55,Valencia (ESP),06 DEC 2020
4127,2:13:51,Jae-won JEON,Men,Marathon,08 MAR 2000,KOR,3,Yecheon (KOR),04 APR 2021
4127,2:13:51,Luís SARAIVA,Men,Marathon,11 NOV 1993,POR,50,Sevilla (ESP),20 FEB 2022
4141,2:13:52,John OFFORD,Men,Marathon,03 APR 1947,GBR,8,Maassluis (NED),07 APR 1984
4141,2:13:52,Zoltán KŐSZEGI,Men,Marathon,09 JAN 1963,HUN,3,Szeged (HUN),14 MAR 1987
4141,2:13:52,Jin-hong YU,Men,Marathon,13 APR 1967,KOR,1,Seoul (KOR),30 OCT 1988
4141,2:13:52,Hiroaki OKA,Men,Marathon,24 JUL 1964,JPN,8,Oita (JPN),04 FEB 1990
4141,2:13:52,Sergey KLIMAKOV,Men,Marathon,12 JUN 1966,URS,4,Belaya Tserkov (URS),21 APR 1991
4141,2:13:52,Eshetu BEKELE,Men,Marathon,,ETH,3,Pyongyang (PRK),15 APR 2001
4141,2:13:52,Daniel KIRWA LEL,Men,Marathon,,KEN,8,Nairobi (KEN),25 OCT 2009
4141,2:13:52,Fumiyuki WATANABE,Men,Marathon,17 APR 1983,JPN,2,Nobeoka (JPN),14 FEB 2010
4141,2:13:52,Craig LEON,Men,Marathon,08 NOV 1984,USA,13,"Chicago, IL (USA)",13 OCT 2013
4141,2:13:52,Ryo ISHIDA,Men,Marathon,07 SEP 1988,JPN,3,Nobeoka (JPN),09 FEB 2014
4141,2:13:52,Afework AYELE,Men,Marathon,,ETH,6,Pune (IND),29 JAN 2017
4141,2:13:52,Tilahun NIGUSIE,Men,Marathon,30 NOV 1996,ETH,14,Zhengzhou (CHN),26 MAR 2017
4141,2:13:52,Kipkoech RUTO,Men,Marathon,1989,KEN,2,"Pittsburgh, PA (USA)",06 MAY 2018
4141,2:13:52,Ronald SCHRÖER,Men,Marathon,28 SEP 1984,NED,25,Amsterdam (NED),17 OCT 2021
4141,2:13:52,Yuma SHIMIZU,Men,Marathon,17 APR 1999,JPN,8,Nobeoka (JPN),12 FEB 2023
4156,2:13:53,Yasuo HIROAKA,Men,Marathon,18 MAY 1961,JPN,2,Hofu (JPN),22 DEC 1985
4156,2:13:53,Oddmund ROALKVAM,Men,Marathon,27 NOV 1958,NOR,9,Berlin (GER),28 SEP 1986
4156,2:13:53,Kuniaki KANNO,Men,Marathon,14 MAY 1975,JPN,9,Beppu (JPN),07 FEB 1999
4156,2:13:53,Rod DE HIGHDEN,Men,Marathon,15 JAN 1969,AUS,17,Fukuoka (JPN),05 DEC 1999
4156,2:13:53,Graham MALINGA,Men,Marathon,07 JUL 1979,RSA,3,Durban (RSA),04 MAR 2001
4156,2:13:53,Gregorio DOMÍNGUEZ,Men,Marathon,12 MAR 1967,MEX,5,Torreón (MEX),04 MAR 2001
4156,2:13:53,Nikolaos POLLIAS,Men,Marathon,28 MAR 1971,GRE,24,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
4156,2:13:53,José Amado GARCÍA,Men,Marathon,13 SEP 1977,GUA,2,Chuncheon (KOR),27 OCT 2006
4156,2:13:53,David CHELULE,Men,Marathon,07 JUL 1977,KEN,1,Brescia (ITA),14 MAR 2010
4156,2:13:53,Ezekiel Kiprop KIMUTAI,Men,Marathon,1990,KEN,2,Moshi (TAN),03 MAR 2012
4156,2:13:53,Kenta CHIBA,Men,Marathon,20 MAY 1990,JPN,13,Oita (JPN),05 FEB 2017
4156,2:13:53,Jon Kum IL,Men,Marathon,,PRK,3,Pyongyang (PRK),08 APR 2018
4156,2:13:53,David KIPKOECH,Men,Marathon,1983,KEN,2,Nanjing (CHN),10 NOV 2019
4156,2:13:53,James Tallam CHERUITICH,Men,Marathon,1987,KEN,10,Lagos (NGR),08 FEB 2020
4156,2:13:53,Andrew HEYES,Men,Marathon,22 JUN 1990,GBR,6,Manchester (GBR),03 APR 2022
4156,2:13:53,Masatoshi TERANISHI,Men,Marathon,02 OCT 1994,JPN,6,Nagano (JPN),23 APR 2023
4156,2:13:53,Francesco AGOSTINI,Men,Marathon,29 AUG 1997,ITA,16,Hamburg (GER),28 APR 2024
4173,2:13:54,Mark BURNHOPE,Men,Marathon,20 MAR 1960,GBR,10,London (GBR),21 APR 1985
4173,2:13:54,Dmitriy FEOKTISTOV,Men,Marathon,1960,URS,8,Mogilyov (URS),15 JUN 1985
4173,2:13:54,Setsuo MAEDA,Men,Marathon,05 JUN 1959,JPN,10,Otsu (JPN),08 MAR 1987
4173,2:13:54,Yoshizo MORITA,Men,Marathon,09 JAN 1956,JPN,7,Beijing (CHN),18 OCT 1987
4173,2:13:54,Yuichi CHIBA,Men,Marathon,01 NOV 1968,JPN,5,Otsu (JPN),10 MAR 1991
4173,2:13:54,Sam CAREY,Men,Marathon,25 DEC 1964,GBR,30,London (GBR),21 APR 1991
4173,2:13:54,Chad BENNION,Men,Marathon,06 SEP 1964,USA,2,"Duluth, MN (USA)",20 JUN 1992
4173,2:13:54,Isaac TSHABALALA,Men,Marathon,30 JUL 1960,RSA,2,Port Elizabeth (RSA),11 MAR 1995
4173,2:13:54,James KURIA KARANJA,Men,Marathon,12 MAY 1979,KEN,3,"Austin, TX (USA)",16 FEB 2003
4173,2:13:54,Justin YOUNG,Men,Marathon,25 JUL 1979,USA,13,Rotterdam (NED),13 APR 2008
4173,2:13:54,Benson KIPKOSGEI RUTO,Men,Marathon,1974,KEN,3,Nagpur (IND),31 JAN 2010
4173,2:13:54,Timothy Kibet CHELIMO,Men,Marathon,,KEN,3,Moshi (TAN),03 MAR 2012
4173,2:13:54,Kwang-Hyok KIM,Men,Marathon,22 JAN 1988,PRK,4,Pyongyang (PRK),08 APR 2012
4173,2:13:54,Hiroto KUNISHI,Men,Marathon,12 AUG 1993,JPN,53,Tokyo (JPN),01 MAR 2020
4173,2:13:54,Üzeyir SÖYLEMEZ,Men,Marathon,08 JUN 1988,TUR,2,Trabzon (TUR),21 FEB 2021
4173,2:13:54,Edward MOTHIBI,Men,Marathon,10 NOV 1984,RSA,13,Cape Town (RSA),17 OCT 2021
4173,2:13:54,Xiaohua YANG,Men,Marathon,12 DEC 2001,CHN,20,Wuxi (CHN),19 MAR 2023
4173,2:13:54,Josphat Kipkoech BETT,Men,Marathon,12 JUN 1990,KEN,7,La Rochelle (FRA),26 NOV 2023
4173,2:13:54,Dennis KIPKOSGEI,Men,Marathon,,KEN,9,Madrid (ESP),28 APR 2024
4192,2:13:55,Basil HEATLEY,Men,Marathon,25 DEC 1933,GBR,1,Chiswick (GBR),13 JUN 1964
4192,2:13:55,Gino BRACKEVELT,Men,Marathon,29 AUG 1960,BEL,1,Berchem (BEL),20 SEP 1985
4192,2:13:55,Kingston MILLS,Men,Marathon,14 MAR 1955,IRL,10,Berlin (GER),28 SEP 1986
4192,2:13:55,Leonardo CROCE,Men,Marathon,25 JAN 1964,ITA,1,Cesano Boscone (ITA),22 NOV 1987
4192,2:13:55,Neji MAKLOUF,Men,Marathon,26 SEP 1962,TUN,2,Avigliana (ITA),30 SEP 1990
4192,2:13:55,Janusz WÓJCIK,Men,Marathon,29 FEB 1964,POL,1,Toruń (POL),01 MAY 1994
4192,2:13:55,Aleksandr BURTSEV,Men,Marathon,13 FEB 1965,BLR,5,Puteaux (FRA),10 NOV 1996
4192,2:13:55,Stephen BROOKS,Men,Marathon,08 JUN 1970,GBR,15,London (GBR),13 APR 1997
4192,2:13:55,Marco CALDERONE,Men,Marathon,19 JUN 1968,ITA,5,Carpi (ITA),12 OCT 1997
