Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3943,2:13:29,Mats ERIXON,Men,Marathon,19 MAR 1958,SWE,13,"Chicago, IL (USA)",20 OCT 1985
3943,2:13:29,Rami TSEBE,Men,Marathon,07 OCT 1964,RSA,3,Durban (RSA),10 SEP 1989
3943,2:13:29,Yun-keun CHUNG,Men,Marathon,24 MAY 1965,KOR,4,Seoul (KOR),18 MAR 1990
3943,2:13:29,Sammy KOSGEI,Men,Marathon,1974,KEN,3,Cesano Boscone (ITA),08 OCT 2000
3943,2:13:29,Abraham Kipkemboi MAYO,Men,Marathon,06 OCT 1978,KEN,1,Piacenza (ITA),09 MAR 2003
3943,2:13:29,Katsuhiko FUKUNAGA,Men,Marathon,14 MAY 1975,JPN,17,Tokyo (JPN),08 FEB 2004
3943,2:13:29,Juan Carlos CARDONA,Men,Marathon,07 SEP 1974,COL,2,"Baltimore, MD (USA)",16 OCT 2010
3943,2:13:29,Philimon TERER,Men,Marathon,1985,KEN,17,Frankfurt (GER),31 OCT 2010
3943,2:13:29,Jackson Kirwa KIPRONO,Men,Marathon,20 MAY 1986,KEN,3,Torino (ITA),18 NOV 2012
3943,2:13:29,Robin WATSON,Men,Marathon,23 JUN 1983,CAN,6,Toronto (CAN),20 OCT 2013
3943,2:13:29,Arttu VATTULAINEN,Men,Marathon,03 DEC 1991,FIN,4,Fürstenfeld (AUT),23 MAY 2021
3943,2:13:29,Sisay FEKADU,Men,Marathon,,ETH,1,San Sebastián (ESP),27 NOV 2022
3943,2:13:29,Nicolae Alexandru SOARE,Men,Marathon,20 SEP 1991,ROU,36,Valencia (ESP),04 DEC 2022
3943,2:13:29,Dorian BOULVIN,Men,Marathon,05 JUN 1997,BEL,4,Warszawa (POL),29 SEP 2024
3960,2:13:30,Brian ARMSTRONG,Men,Marathon,09 SEP 1948,CAN,3,Manchester (GBR),03 JUN 1973
3960,2:13:30,Martti KIILHOLMA,Men,Marathon,03 JUN 1950,FIN,11,"Houston, TX (USA)",15 JAN 1984
3960,2:13:30,József KOVÁCS,Men,Marathon,05 JUN 1967,HUN,2,Szeged (HUN),14 MAR 1987
3960,2:13:30,Lindsay ROBERTSON,Men,Marathon,28 JUN 1958,GBR,1,Frankfurt (GER),25 OCT 1987
3960,2:13:30,Martin GRÜNING,Men,Marathon,02 DEC 1962,FRG,3,"Houston, TX (USA)",14 JAN 1990
3960,2:13:30,Marco OCHOA,Men,Marathon,13 JUN 1964,USA,12,"Chicago, IL (USA)",20 OCT 1996
3960,2:13:30,Sergey YANIKEYEV,Men,Marathon,1975,RUS,4,Moskva (RUS),16 MAY 1999
3960,2:13:30,Edoardo ROMANO,Men,Marathon,29 AUG 1971,ITA,9,Venezia (ITA),24 OCT 1999
3960,2:13:30,Evans Ogaro OBUCHI,Men,Marathon,1970,KEN,5,Reims (FRA),22 OCT 2000
3960,2:13:30,Kosuke YAMAUCHI,Men,Marathon,04 MAY 1976,JPN,2,Nobeoka (JPN),22 FEB 2004
3960,2:13:30,John KIOKO,Men,Marathon,1976,KEN,3,Beograd (SRB),21 APR 2007
3960,2:13:30,Falk CIERPINSKI,Men,Marathon,17 MAY 1978,GER,9,Berlin (GER),28 SEP 2008
3960,2:13:30,Sean QUIGLEY,Men,Marathon,08 FEB 1985,USA,14,Fukuoka (JPN),07 DEC 2014
3960,2:13:30,Shota HATTORI,Men,Marathon,28 OCT 1991,JPN,23,Otsu (JPN),10 MAR 2019
3960,2:13:30,Ezekiel KEMBOI,Men,Marathon,10 JAN 1996,KEN,8,Madrid (ESP),26 SEP 2021
3960,2:13:30,Omer RAMON,Men,Marathon,03 JUL 1997,ISR,48,Sevilla (ESP),20 FEB 2022
3960,2:13:30,Yuki ARIMURA,Men,Marathon,21 SEP 1992,JPN,43,Tokyo (JPN),06 MAR 2022
3960,2:13:30,Calum JOHNSON,Men,Marathon,01 JUL 1994,GBR,47,Sevilla (ESP),19 FEB 2023
3978,2:13:31,Jan FJØRESTAD,Men,Marathon,28 FEB 1954,NOR,16,London (GBR),17 APR 1983
3978,2:13:31,Valmir DE CARVALHO,Men,Marathon,04 MAR 1959,BRA,3,Porto Alegre (BRA),29 MAY 1994
3978,2:13:31,Kazuhiro KATSUBE,Men,Marathon,27 APR 1965,JPN,3,Oita (JPN),02 FEB 1997
3978,2:13:31,Abdellatif LAHOUIRICH,Men,Marathon,12 MAR 1971,MAR,16,Paris (FRA),07 APR 2002
3978,2:13:31,Joachim NSHIMIRIMANA,Men,Marathon,13 JAN 1973,BDI,1,Ljubljana (SLO),24 OCT 2004
3978,2:13:31,Richard Mutai KIPRONO,Men,Marathon,1974,KEN,3,Venezia (ITA),28 OCT 2007
3978,2:13:31,Robert Kipkoech KIRUI,Men,Marathon,1992,KEN,1,Graz (AUT),10 OCT 2010
3978,2:13:31,Arturo MALAQUIAS DELGADO,Men,Marathon,16 APR 1975,MEX,5,Torreón (MEX),04 MAR 2012
3978,2:13:31,Aloyce Felix SIMBU,Men,Marathon,04 OCT 1999,TAN,9,Wien (AUT),21 APR 2024
3978,2:13:31,Ryan GREGSON,Men,Marathon,26 APR 1990,AUS,2,"Cricket Ground, Melbourne (AUS)",13 OCT 2024
3978,2:13:31,Puseletso MOFOKENG,Men,Marathon,03 MAR 1993,RSA,10,Cape Town (RSA),20 OCT 2024
3978,2:13:31,João ALMEIDA,Men,Marathon,28 JUN 1996,POR,60,Valencia (ESP),01 DEC 2024
3990,2:13:32,Liang XU,Men,Marathon,20 AUG 1955,CHN,5,Essonne (FRA),16 MAR 1980
3990,2:13:32,Yevgeniy MARTYANOV,Men,Marathon,03 NOV 1950,URS,12,Moskva (URS),24 MAY 1980
3990,2:13:32,Charles VILAKAZI,Men,Marathon,16 JAN 1960,RSA,4,Port Elizabeth (RSA),04 MAY 1985
3990,2:13:32,Hiroshi MUNAKATA,Men,Marathon,05 APR 1959,JPN,9,Tokyo (JPN),09 FEB 1986
3990,2:13:32,Steve BINNS,Men,Marathon,25 AUG 1960,GBR,10,"Chicago, IL (USA)",30 OCT 1988
3990,2:13:32,Bong-ju KIM,Men,Marathon,24 MAR 1968,KOR,9,Chuncheon (KOR),22 MAR 1992
3990,2:13:32,Fedor RYZHOV,Men,Marathon,07 MAR 1960,RUS,3,"Duluth, MN (USA)",19 JUN 1999
3990,2:13:32,Antonio Bordello MARTINS,Men,Marathon,23 AUG 1963,FRA,2,Monaco (MON),21 NOV 1999
3990,2:13:32,Panayotis CHARAMIS,Men,Marathon,28 JAN 1971,GRE,21,Rotterdam (NED),16 APR 2000
3990,2:13:32,Erick Chepkwony KIPTOON,Men,Marathon,24 MAY 1978,KEN,6,Carpi (ITA),06 OCT 2002
3990,2:13:32,Ricardo SERRANO,Men,Marathon,29 OCT 1980,ESP,6,Berlin (GER),25 SEP 2011
