Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1017,2:08:58,Moses Kibet KANGOGO,Men,Marathon,10 NOV 1979,KEN,1,Dublin (IRL),25 OCT 2010
1017,2:08:58,Olonbayar JAMSRAN,Men,Marathon,01 AUG 1993,MGL,29,Osaka (JPN),26 FEB 2023
1017,2:08:58,Ben PREISNER,Men,Marathon,22 MAR 1996,CAN,4,Oita (JPN),04 FEB 2024
1017,2:08:58,Andrew BUCHANAN,Men,Marathon,10 APR 1991,AUS,11,Hamburg (GER),28 APR 2024
1017,2:08:58,Belay Tilahun BEZABEH,Men,Marathon,07 JAN 1995,ETH,2,Gold Coast (AUS),07 JUL 2024
1024,2:08:59,Patrick MUTURI,Men,Marathon,09 DEC 1972,KEN,5,"Chicago, IL (USA)",19 OCT 1997
1024,2:08:59,Abdolsalam SERROKH,Men,Marathon,1970,MAR,6,Rotterdam (NED),18 APR 1999
1024,2:08:59,Elijah KORIR,Men,Marathon,15 APR 1978,KEN,2,Torino (ITA),26 MAR 2000
1024,2:08:59,Daniele CAIMMI,Men,Marathon,17 DEC 1972,ITA,3,Milano (ITA),01 DEC 2002
1024,2:08:59,Samuel RUTTO,Men,Marathon,1994,KEN,3,Ljubljana (SLO),25 OCT 2015
1024,2:08:59,Takuya NOGUCHI,Men,Marathon,02 JUL 1988,JPN,1,Gold Coast (AUS),02 JUL 2017
1024,2:08:59,Martin HEHIR,Men,Marathon,19 DEC 1992,USA,1,"Chandler, AZ (USA)",20 DEC 2020
1024,2:08:59,Joshua CHEPTEGEI,Men,Marathon,12 SEP 1996,UGA,37,Valencia (ESP),03 DEC 2023
1024,2:08:59,Ilham Tanui ÖZBILEN,Men,Marathon,05 MAR 1990,TUR,6,Milano (ITA),07 APR 2024
1033,2:09:00,Turbo TUMO,Men,Marathon,23 FEB 1970,ETH,2,Otsu (JPN),02 MAR 1997
1033,2:09:00,Mark SAINA,Men,Marathon,10 NOV 1970,KEN,3,Torino (ITA),26 MAR 2000
1033,2:09:00,Julius CHEPWONY,Men,Marathon,1986,KEN,6,Daegu (KOR),06 APR 2014
1033,2:09:00,Tachlowini GABRIYESOS,Men,Marathon,01 JAN 1998,ART,19,Sevilla (ESP),19 FEB 2023
1037,2:09:01,Gerard NIJBOER,Men,Marathon,18 AUG 1955,NED,1,Amsterdam (NED),26 APR 1980
1037,2:09:01,Yerefu BIRHANU,Men,Marathon,29 AUG 1986,ETH,3,Seoul (KOR),04 NOV 2007
1037,2:09:01,Solomon Tsige ASFAW,Men,Marathon,23 JAN 1985,ETH,3,Xiamen (CHN),07 JAN 2012
1037,2:09:01,Shengo KEBEDE,Men,Marathon,02 NOV 1989,ETH,4,Castellón (ESP),16 FEB 2020
1037,2:09:01,Yuki MATSUMURA,Men,Marathon,14 JAN 1993,JPN,29,Otsu (JPN),28 FEB 2021
1037,2:09:01,Alfred KOECH,Men,Marathon,,KEN,6,Eindhoven (NED),10 OCT 2021
1043,2:09:02,Jacob YATOR,Men,Marathon,05 AUG 1982,KEN,1,Enschede (NED),26 APR 2009
1043,2:09:02,Tadesse Tolesa AREDO,Men,Marathon,07 JAN 1988,ETH,1,Padova (ITA),17 APR 2011
1045,2:09:03,Michael HEILMANN,Men,Marathon,26 OCT 1961,GDR,4,Hiroshima (JPN),14 APR 1985
1045,2:09:03,Douglas WAKIIHURI,Men,Marathon,26 SEP 1963,KEN,1,London (GBR),23 APR 1989
1045,2:09:03,Guta ABIYOTE,Men,Marathon,10 OCT 1985,ETH,4,Dubai (UAE),22 JAN 2010
1045,2:09:03,Shume GERBABA,Men,Marathon,19 NOV 1982,ETH,1,Casablanca (MAR),24 OCT 2010
1045,2:09:03,Terefe Zewdie MEREGA,Men,Marathon,23 OCT 1982,ETH,6,Frankfurt (GER),31 OCT 2010
1045,2:09:03,Yoshinori ODA,Men,Marathon,05 DEC 1980,JPN,4,Tokyo (JPN),27 FEB 2011
1045,2:09:03,Byambajav TSEVEENRAVDAN,Men,Marathon,07 JUL 1990,MGL,5,Oita (JPN),02 FEB 2020
1052,2:09:04,Tena NEGERE,Men,Marathon,05 OCT 1972,ETH,1,Fukuoka (JPN),06 DEC 1992
1052,2:09:04,Shinji KAWASHIMA,Men,Marathon,04 JUN 1966,JPN,2,Otsu (JPN),05 MAR 2000
1052,2:09:04,Bonsa DIDA,Men,Marathon,21 JAN 1995,ETH,2,Hengshui (CHN),29 SEP 2019
1052,2:09:04,Shadrack Kimutai KOECH,Men,Marathon,28 DEC 1999,KEN,20,Amsterdam (NED),17 OCT 2021
1052,2:09:04,Abida EZAMZAMI,Men,Marathon,01 JAN 1990,MAR,11,Daegu (KOR),02 APR 2023
1057,2:09:05,Abdellah BÉHAR,Men,Marathon,05 JUL 1963,FRA,4,Rotterdam (NED),22 APR 2001
1057,2:09:05,Charles BORE,Men,Marathon,04 JUN 1988,KEN,4,Warszawa (POL),13 APR 2014
1057,2:09:05,Robert CHEMONGES,Men,Marathon,15 OCT 1997,UGA,1,Porto (POR),04 NOV 2018
1057,2:09:05,Segundo JAMI,Men,Marathon,12 MAY 1986,ECU,38,Valencia (ESP),03 DEC 2023
1057,2:09:05,Shoma HOSOYA,Men,Marathon,13 FEB 2000,JPN,18,Osaka (JPN),25 FEB 2024
1062,2:09:06,Shigeru SOH,Men,Marathon,09 JAN 1953,JPN,1,Oita (JPN),05 FEB 1978
1062,2:09:06,Wilson CHELAL,Men,Marathon,15 DEC 1982,KEN,2,Eindhoven (NED),12 OCT 2003
1062,2:09:06,Weldon KIRUI,Men,Marathon,02 DEC 1988,KEN,8,Eindhoven (NED),14 OCT 2012
1062,2:09:06,Jackson Kibet LIMO,Men,Marathon,1988,KEN,5,Paris (FRA),06 APR 2014
1062,2:09:06,Takuya FUKATSU,Men,Marathon,10 NOV 1987,JPN,6,Oita (JPN),02 FEB 2020
1062,2:09:06,Leonard BARSOTON,Men,Marathon,21 OCT 1994,KEN,12,Barcelona (ESP),19 MAR 2023
1062,2:09:06,Ebba Tulu CHALA,Men,Marathon,22 JUN 1996,SWE,27,Sevilla (ESP),18 FEB 2024
1069,2:09:07,John Karunga KAGWE,Men,Marathon,09 JAN 1969,KEN,1,Praha (CZE),25 MAY 1997
1069,2:09:07,Ottaviano ANDRIANI,Men,Marathon,04 JAN 1974,ITA,3,Milano (ITA),02 DEC 2001
1069,2:09:07,Migidio BOURIFA,Men,Marathon,31 JAN 1969,ITA,3,Paris (FRA),07 APR 2002
1069,2:09:07,Aleksey SOKOLOV,Men,Marathon,14 NOV 1979,RUS,1,Dublin (IRL),29 OCT 2007
1069,2:09:07,Hirokatsu KUROSAKI,Men,Marathon,08 AUG 1985,JPN,11,Tokyo (JPN),23 FEB 2014
1069,2:09:07,Tsegay Tuemay WELDLIBANOS,Men,Marathon,20 DEC 1995,ERI,6,Daegu (KOR),07 APR 2019
1075,2:09:08,John Kirwa BIRGEN,Men,Marathon,1974,KEN,1,Milano (ITA),30 NOV 2003
1075,2:09:08,Joel KIPTOO,Men,Marathon,1986,KEN,1,Karlsruhe (GER),20 SEP 2009
1075,2:09:08,Mebrahtom KEFLEZIGHI,Men,Marathon,05 MAY 1975,USA,1,"Houston, TX (USA)",14 JAN 2012
1075,2:09:08,Julius MURIUKI,Men,Marathon,03 JUL 1985,KEN,6,See Genezareth (ISR),10 JAN 2013
1075,2:09:08,Dominic RUTO,Men,Marathon,05 MAY 1990,KEN,2,Roma (ITA),02 APR 2017
1075,2:09:08,Josphat KIPROTICH,Men,Marathon,02 JUL 1993,KEN,4,Enschede (NED),24 APR 2022
1075,2:09:08,Alex SAEKWO,Men,Marathon,12 DEC 1990,KEN,4,Wuxi (CHN),19 MAR 2023
1075,2:09:08,James KIPLAGAT,Men,Marathon,04 OCT 1991,KEN,13,Barcelona (ESP),19 MAR 2023
1083,2:09:09,Paul KIPTANUI,Men,Marathon,12 AUG 1969,KEN,2,Torino (ITA),02 MAY 1999
1083,2:09:09,John Ekiru KELAI,Men,Marathon,29 DEC 1976,KEN,4,Eindhoven (NED),09 OCT 2005
1083,2:09:09,Hussen Adilo ROBA,Men,Marathon,18 MAY 1982,ETH,4,"Houston, TX (USA)",17 JAN 2010
1083,2:09:09,Silas TOEK,Men,Marathon,1985,KEN,4,Barcelona (ESP),07 MAR 2010
1083,2:09:09,Wilson KIPROP,Men,Marathon,14 APR 1987,KEN,5,Praha (CZE),09 MAY 2010
1083,2:09:09,Noah DRODDY,Men,Marathon,22 SEP 1990,USA,2,"Chandler, AZ (USA)",20 DEC 2020
1083,2:09:09,Khadar Basheer YOUSSUF,Men,Marathon,25 JUL 1997,SOM,13,Amsterdam (NED),16 OCT 2022
1083,2:09:09,John KIMAIYO,Men,Marathon,,KEN,4,Eindhoven (NED),08 OCT 2023
1083,2:09:09,Abebaw MUNIYE,Men,Marathon,,ETH,10,Dubai (UAE),07 JAN 2024
1083,2:09:09,Jonathan MELLOR,Men,Marathon,27 DEC 1986,GBR,29,Sevilla (ESP),18 FEB 2024
1083,2:09:09,Reuben NARRY,Men,Marathon,06 MAY 1993,KEN,4,Roma (ITA),17 MAR 2024
1094,2:09:10,Lawrence PEU,Men,Marathon,13 FEB 1966,RSA,7,London (GBR),13 APR 1997
1094,2:09:10,Samuel OTIENO,Men,Marathon,10 APR 1973,KEN,2,Paris (FRA),09 APR 2000
1094,2:09:10,Michitaka HOSOKAWA,Men,Marathon,26 APR 1976,JPN,3,Otsu (JPN),06 MAR 2005
1094,2:09:10,Cyrus Gichobi NJUI,Men,Marathon,11 FEB 1986,KEN,5,Tokyo (JPN),27 FEB 2011
1094,2:09:10,Silas Kipngetich SANG,Men,Marathon,21 AUG 1978,KEN,2,Nagano (JPN),15 APR 2012
1094,2:09:10,Suehiro ISHIKAWA,Men,Marathon,27 SEP 1979,JPN,6,Otsu (JPN),03 MAR 2013
1094,2:09:10,Masanori SAKAI,Men,Marathon,30 JUN 1986,JPN,12,Tokyo (JPN),23 FEB 2014
