Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
5229,2:14:51,Cherkaoui LAALAMI,Men,Marathon,02 JUL 1977,MAR,3,Trieste (ITA),03 MAY 2009
5229,2:14:51,William SUPARIMUK,Men,Marathon,1977,KEN,2,Lille (FRA),16 MAY 2010
5229,2:14:51,Tesfamariam SOLOMON,Men,Marathon,12 DEC 1976,ERI,20,Berlin (GER),27 SEP 2015
5229,2:14:51,Ouais ZITANE,Men,Marathon,17 JAN 1986,MAR,11,Valencia (ESP),20 NOV 2016
5229,2:14:51,Fábio OLIVEIRA,Men,Marathon,30 DEC 1990,POR,53,Sevilla (ESP),20 FEB 2022
5229,2:14:51,Samuel SOUZA DO NASCIMENTO,Men,Marathon,17 AUG 1988,BRA,46,Valencia (ESP),04 DEC 2022
5229,2:14:51,Paul KIBET,Men,Marathon,16 FEB 1990,KEN,1,Liupanshui (CHN),04 AUG 2024
5239,2:14:52,Hirokazu OKABE,Men,Marathon,04 AUG 1941,JPN,2,Oita (JPN),13 FEB 1966
5239,2:14:52,Yetneberk BELELE,Men,Marathon,25 OCT 1947,ETH,1,Addis Abeba (ETH),27 MAY 1972
5239,2:14:52,Andrzej JAROSIEWICZ,Men,Marathon,08 FEB 1948,POL,1,Otwock (POL),20 AUG 1978
5239,2:14:52,Peter RUSMAN,Men,Marathon,29 AUG 1953,NED,9,Rotterdam (NED),20 APR 1985
5239,2:14:52,Alejandro AROS,Men,Marathon,14 JUL 1967,CHI,2,Santiago de Chile (CHI),29 APR 1990
5239,2:14:52,Jiri MUTU,Men,Marathon,30 OCT 1966,CHN,7,Beijing (CHN),11 OCT 1992
5239,2:14:52,Robin NASH,Men,Marathon,09 FEB 1959,GBR,17,Berlin (GER),25 SEP 1994
5239,2:14:52,Ibrahim KINUTHIA,Men,Marathon,22 MAY 1963,KEN,11,"Chicago, IL (USA)",15 OCT 1995
5239,2:14:52,Alfred SHEMWETA,Men,Marathon,19 DEC 1970,SWE,1,Stockholm (SWE),12 JUN 1999
5239,2:14:52,In-mo JE,Men,Marathon,28 AUG 1976,KOR,1,Chuncheon (KOR),24 OCT 1999
5239,2:14:52,Marek JAROSZEWSKI,Men,Marathon,18 AUG 1975,POL,4,"Austin, TX (USA)",16 FEB 2003
5239,2:14:52,Julius KIMUTAI,Men,Marathon,04 APR 1974,KEN,8,"Los Angeles, CA (USA)",02 MAR 2003
5239,2:14:52,Asaf BIMRO,Men,Marathon,01 JAN 1969,ISR,27,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003
5239,2:14:52,Peter KIPSEREM,Men,Marathon,1978,KEN,2,Ljubljana (SLO),26 OCT 2003
5239,2:14:52,Erastus MAINA,Men,Marathon,1983,KEN,6,Zürich (SUI),01 APR 2007
5239,2:14:52,Assefa MEZGEBU,Men,Marathon,19 JUN 1978,ETH,6,Zürich (SUI),20 APR 2008
5239,2:14:52,Jumane BOKI,Men,Marathon,27 FEB 1980,TAN,19,Hamburg (GER),27 APR 2008
5239,2:14:52,Francis KEITANY,Men,Marathon,1979,KEN,21,Nairobi (KEN),30 OCT 2011
5239,2:14:52,Miguel Ángel BARZOLA,Men,Marathon,14 MAY 1982,ARG,12,Sevilla (ESP),17 FEB 2019
5239,2:14:52,Bernhard KIPKOECH,Men,Marathon,,KEN,6,Buri Ram (THA),27 JAN 2024
5239,2:14:52,Tom THURLEY,Men,Marathon,13 SEP 1993,GER,7,Hannover (GER),14 APR 2024
5260,2:14:53,Pat MCMAHON,Men,Marathon,01 FEB 1942,IRL,3,"Boston, MA (USA)",20 APR 1970
5260,2:14:53,Ennio COLO,Men,Marathon,29 MAR 1956,ITA,6,"Laredo, TX (USA)",08 JUN 1980
5260,2:14:53,Werner MORY,Men,Marathon,22 JAN 1954,BEL,2,Berchem (BEL),10 SEP 1989
5260,2:14:53,Han-Won YUN,Men,Marathon,18 SEP 1969,KOR,4,Jeonju (KOR),21 MAR 1993
5260,2:14:53,Nikolay PLYKIN,Men,Marathon,24 AUG 1969,RUS,2,Kaliningrad (RUS),25 APR 1993
5260,2:14:53,Dan HELD,Men,Marathon,15 OCT 1965,USA,7,"Charlotte, NC (USA)",17 FEB 1996
5260,2:14:53,Iván Ramon TRUTIE,Men,Marathon,31 AUG 1971,CUB,1,La Habana (CUB),07 MAY 2000
5260,2:14:53,Gabriel MUCHIRI,Men,Marathon,03 MAY 1978,KEN,4,St. Paul (USA),05 OCT 2003
5260,2:14:53,Marko MAMBO,Men,Marathon,13 JUN 1971,ZIM,4,Dublin (IRL),31 OCT 2005
5260,2:14:53,Muhammed KELIL NEDI,Men,Marathon,,ETH,2,Changde (CHN),15 OCT 2016
5260,2:14:53,Sohei MORIKAWA,Men,Marathon,13 NOV 1990,JPN,32,Tokyo (JPN),25 FEB 2018
5260,2:14:53,Dan KREMSKE,Men,Marathon,28 APR 1989,USA,24,"Chicago, IL (USA)",13 OCT 2019
5260,2:14:53,Isaac KOECH,Men,Marathon,1989,KEN,1,Caen (FRA),05 JUN 2022
5260,2:14:53,Jesper LUNDBERG,Men,Marathon,25 APR 1989,SWE,22,Rotterdam (NED),16 APR 2023
5260,2:14:53,Kosuke TSUJIMURA,Men,Marathon,16 JAN 1997,JPN,59,Osaka (JPN),25 FEB 2024
5275,2:14:54,Jim MCNAMARA,Men,Marathon,17 APR 1939,IRL,2,Limerick (IRL),11 APR 1976
5275,2:14:54,Paul BAKER,Men,Marathon,27 MAR 1955,GBR,26,London (GBR),17 APR 1983
5275,2:14:54,Ferenc BULA,Men,Marathon,11 MAR 1955,HUN,2,Budapest (HUN),27 OCT 1985
5275,2:14:54,Hui WEI,Men,Marathon,1963,CHN,2,Tianjin (CHN),29 MAR 1987
5275,2:14:54,Guido DOLD,Men,Marathon,22 MAR 1963,FRG,27,London (GBR),22 APR 1990
5275,2:14:54,Peter DE VOCHT,Men,Marathon,07 DEC 1960,BEL,40,London (GBR),21 APR 1991
5275,2:14:54,Neema TULUWAY,Men,Marathon,06 NOV 1974,TAN,4,Enschede (NED),05 JUN 1994
5275,2:14:54,Jacob KIRWA,Men,Marathon,1976,KEN,1,"Providence, RI (USA)",14 NOV 1999
5275,2:14:54,Makoto SASAKI,Men,Marathon,12 FEB 1972,JPN,1,Hitachinaka (JPN),11 FEB 2000
5275,2:14:54,Noah TALAM,Men,Marathon,1978,KEN,3,"Nashville, TN (USA)",25 APR 2009
5275,2:14:54,Akihiko IDE,Men,Marathon,,JPN,17,Tokyo (JPN),27 FEB 2011
5275,2:14:54,Freddy Kerron SITTUK,Men,Marathon,1981,KEN,11,Macao (MAC),04 DEC 2011
5275,2:14:54,Satoshi KIKUCHI,Men,Marathon,31 JUL 1994,JPN,24,Tokyo (JPN),28 FEB 2016
5275,2:14:54,Geoffrey KIPYEGO,Men,Marathon,17 JUL 1987,KEN,9,Praha (CZE),07 MAY 2017
5275,2:14:54,Jens NERKAMP,Men,Marathon,30 AUG 1989,GER,37,Berlin (GER),29 SEP 2019
5275,2:14:54,William MILAM,Men,Marathon,03 FEB 1992,USA,25,"Chicago, IL (USA)",13 OCT 2019
5291,2:14:55,Gaspar ESMAOLA,Men,Marathon,07 APR 1957,ESP,4,"Laredo, TX (USA)",03 FEB 1985
5291,2:14:55,Mikhail DOBROKHOTOV,Men,Marathon,13 JAN 1965,URS,11,Belaya Tserkov (URS),21 APR 1991
5291,2:14:55,Klaus HANSEN,Men,Marathon,09 MAR 1966,DEN,13,Rotterdam (NED),28 APR 1996
5291,2:14:55,Hideyuki FUJINO,Men,Marathon,11 MAY 1971,JPN,12,Otsu (JPN),01 MAR 1998
5291,2:14:55,Juan MARTÍNEZ,Men,Marathon,1964,MEX,19,"Chicago, IL (USA)",11 OCT 1998
5291,2:14:55,Aleksey BELOSLUDTSEV,Men,Marathon,29 JUL 1973,RUS,9,Moskva (RUS),16 MAY 1999
5291,2:14:55,Kim RYONG-CHOL,Men,Marathon,,PRK,10,Pyongyang (PRK),09 APR 2000
5291,2:14:55,Shouhui HAN,Men,Marathon,11 JUN 1984,CHN,18,Beijing (CHN),14 OCT 2001
5291,2:14:55,Rildo Alves DOS SANTOS,Men,Marathon,26 MAR 1969,BRA,2,São Paulo (BRA),08 SEP 2002
5291,2:14:55,Ben TOROITICH,Men,Marathon,1978,KEN,1,Wrocław (POL),24 APR 2005
