Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
624,2:07:54,Gezahegn ABERA,Men,Marathon,23 APR 1978,ETH,1,Fukuoka (JPN),05 DEC 1999
624,2:07:54,Stephen Kipkoech KIBIWOTT,Men,Marathon,03 APR 1980,KEN,2,Praha (CZE),10 MAY 2009
624,2:07:54,Essa Ismail RASHED,Men,Marathon,14 DEC 1986,QAT,4,Amsterdam (NED),19 OCT 2014
624,2:07:54,Atsumi ASHIWA,Men,Marathon,02 FEB 1995,JPN,15,Otsu (JPN),28 FEB 2021
629,2:07:55,Mohamed OUAADI,Men,Marathon,01 JAN 1969,FRA,2,Fukuoka (JPN),05 DEC 1999
629,2:07:55,Toshinari SUWA,Men,Marathon,29 JAN 1977,JPN,2,Fukuoka (JPN),07 DEC 2003
629,2:07:55,Mustapha EL AZIZ,Men,Marathon,24 DEC 1985,MAR,3,Seoul (KOR),03 NOV 2013
629,2:07:55,Alemayehu Ameta BELACHEW,Men,Marathon,26 OCT 1985,ETH,14,Sevilla (ESP),23 FEB 2020
629,2:07:55,Tetsuya YOROIZAKA,Men,Marathon,20 MAR 1990,JPN,2,Oita (JPN),06 FEB 2022
629,2:07:55,Fumihiro MARUYAMA,Men,Marathon,01 JUL 1990,JPN,4,Osaka (JPN),27 FEB 2022
635,2:07:56,Simon BOR,Men,Marathon,13 FEB 1969,KEN,2,Amsterdam (NED),20 OCT 2002
635,2:07:56,Leonard KORIR,Men,Marathon,10 DEC 1986,USA,11,Amsterdam (NED),20 OCT 2019
635,2:07:56,Elkanah LANGAT,Men,Marathon,1996,KEN,7,Milano (ITA),03 APR 2022
635,2:07:56,Gezahagn ZELALEM,Men,Marathon,1993,ETH,2,München (GER),09 OCT 2022
635,2:07:56,Brian KIPSANG,Men,Marathon,26 AUG 1994,KEN,2,Roma (ITA),17 MAR 2024
640,2:07:57,Abel ANTÓN,Men,Marathon,24 OCT 1962,ESP,1,London (GBR),26 APR 1998
640,2:07:57,Joseph NGOLEPUS,Men,Marathon,10 APR 1975,KEN,3,London (GBR),13 APR 2003
640,2:07:57,Philip SINGOEI,Men,Marathon,31 DEC 1975,KEN,1,Eindhoven (NED),14 OCT 2007
640,2:07:57,Taku FUJIMOTO,Men,Marathon,11 SEP 1989,JPN,8,"Chicago, IL (USA)",07 OCT 2018
640,2:07:57,Omar Ait CHITACHEN,Men,Marathon,15 MAR 1995,MAR,16,Osaka (JPN),26 FEB 2023
640,2:07:57,Yuta KOYAMA,Men,Marathon,04 FEB 1994,JPN,17,Osaka (JPN),26 FEB 2023
640,2:07:57,Samuel RUSSOM,Men,Marathon,03 JAN 1991,ERI,12,Sevilla (ESP),18 FEB 2024
647,2:07:58,Benson Kipchumba CHERONO,Men,Marathon,30 JUN 1984,KEN,1,Milano (ITA),08 OCT 2006
647,2:07:58,Workneh FIKIRE,Men,Marathon,30 NOV 1987,ETH,3,Genève (SUI),02 MAY 2021
647,2:07:58,Takeru YAMAGUCHI,Men,Marathon,12 MAY 1998,JPN,18,Osaka (JPN),26 FEB 2023
647,2:07:58,Derese WORKNEH,Men,Marathon,23 JUL 1995,ETH,1,Oita (JPN),04 FEB 2024
647,2:07:58,Tebello RAMAKONGOANA,Men,Marathon,13 OCT 1996,LES,7,"Stade de France, Paris (FRA)",10 AUG 2024
647,2:07:58,Mesfin NEGUS,Men,Marathon,,ETH,2,Košice (SVK),06 OCT 2024
653,2:07:59,Joseph Kahugu NJOROGE,Men,Marathon,07 JUN 1971,KEN,4,"Chicago, IL (USA)",11 OCT 1998
653,2:07:59,Yoshiteru MORISHITA,Men,Marathon,26 MAY 1971,JPN,4,Otsu (JPN),04 MAR 2001
653,2:07:59,Steven CHEPTOT MATEBO,Men,Marathon,30 MAR 1974,KEN,3,Amsterdam (NED),20 OCT 2002
653,2:07:59,Hicham CHATT,Men,Marathon,18 FEB 1969,MAR,7,London (GBR),23 APR 2006
653,2:07:59,Aadam Ismaeel KHAMIS,Men,Marathon,12 FEB 1989,BRN,1,Valencia (ESP),27 NOV 2011
658,2:08:00,Gebregziabher GEBREMARIAM,Men,Marathon,12 OCT 1984,ETH,4,"New York, NY (USA)",06 NOV 2011
658,2:08:00,Pius Dominic ONDORO,Men,Marathon,03 MAR 1988,KEN,1,See Genezareth (ISR),10 JAN 2013
658,2:08:00,Kazuhiro MAEDA,Men,Marathon,19 APR 1981,JPN,4,Tokyo (JPN),24 FEB 2013
658,2:08:00,Abdelaziz MERZOUGUI,Men,Marathon,30 AUG 1991,ESP,19,Valencia (ESP),04 DEC 2022
658,2:08:00,Tsukasa KOYAMA,Men,Marathon,21 JAN 1992,JPN,7,Beppu (JPN),05 FEB 2023
658,2:08:00,Clayton YOUNG,Men,Marathon,14 SEP 1993,USA,7,"Chicago, IL (USA)",08 OCT 2023
664,2:08:01,Alberto JUZDADO,Men,Marathon,20 AUG 1966,ESP,1,Tokyo (JPN),08 FEB 1998
664,2:08:01,Samson RAMADHANI,Men,Marathon,25 DEC 1982,TAN,5,London (GBR),13 APR 2003
664,2:08:01,Nicholas KEMBOI,Men,Marathon,25 NOV 1983,QAT,2,Valencia (ESP),27 NOV 2011
664,2:08:01,Francis Kipkoech BOWEN,Men,Marathon,12 OCT 1973,KEN,3,Valencia (ESP),27 NOV 2011
664,2:08:01,Julius NDERITU,Men,Marathon,07 OCT 1979,KEN,14,Dubai (UAE),27 JAN 2012
664,2:08:01,Rory LINKLETTER,Men,Marathon,12 AUG 1996,CAN,13,Sevilla (ESP),18 FEB 2024
664,2:08:01,Petro MAMU,Men,Marathon,01 SEP 1985,ERI,14,Sevilla (ESP),18 FEB 2024
671,2:08:02,Peter GITHUKA,Men,Marathon,14 FEB 1969,KEN,4,"Chicago, IL (USA)",22 OCT 2000
671,2:08:02,Jackson KOECH,Men,Marathon,26 DEC 1978,KEN,2,Rotterdam (NED),10 APR 2005
671,2:08:02,Cornelius KIBET,Men,Marathon,28 DEC 1997,KEN,17,Sevilla (ESP),19 FEB 2023
674,2:08:03,Gashaw MELESE ASFAW,Men,Marathon,26 SEP 1978,ETH,1,Paris (FRA),09 APR 2006
674,2:08:03,Birhanu GEDEFA,Men,Marathon,16 MAR 1984,ETH,1,"Houston, TX (USA)",18 JAN 2015
674,2:08:03,Cosmas BIRECH,Men,Marathon,21 MAR 1986,KEN,1,Roma (ITA),08 APR 2018
674,2:08:03,Gezaw BEKELE MEGERSSA,Men,Marathon,13 DEC 1987,ETH,7,Marrakech (MAR),26 JAN 2020
674,2:08:03,Natsuki TERADA,Men,Marathon,30 AUG 1991,JPN,3,Fukuoka (JPN),06 DEC 2020
674,2:08:03,Mohamed EL TALHAOUI,Men,Marathon,18 JUN 1994,MAR,15,Sevilla (ESP),18 FEB 2024
674,2:08:03,Mizuki HIGASHI,Men,Marathon,30 AUG 1994,JPN,9,Osaka (JPN),25 FEB 2024
674,2:08:03,Ben Chelimo SOMIKWO,Men,Marathon,04 OCT 1996,UGA,4,Daegu (KOR),07 APR 2024
682,2:08:04,Zithulele SINQE,Men,Marathon,09 JUN 1963,RSA,1,Port Elizabeth (RSA),03 MAY 1986
682,2:08:04,Naoki OKAMOTO,Men,Marathon,26 MAY 1984,JPN,5,Osaka (JPN),27 FEB 2022
682,2:08:04,Philip SESEMANN,Men,Marathon,03 OCT 1992,GBR,16,Sevilla (ESP),18 FEB 2024
682,2:08:04,Carlos DÍAZ,Men,Marathon,09 JUL 1993,CHI,17,Sevilla (ESP),18 FEB 2024
682,2:08:04,Xiangdong WU,Men,Marathon,17 JAN 1994,CHN,10,Osaka (JPN),25 FEB 2024
687,2:08:05,Martin FIZ,Men,Marathon,03 MAR 1963,ESP,1,Otsu (JPN),02 MAR 1997
687,2:08:05,Hiroshi MIKI,Men,Marathon,10 JUN 1975,JPN,2,Tokyo (JPN),14 FEB 1999
687,2:08:05,Stephen KIBET,Men,Marathon,09 NOV 1986,KEN,4,Rotterdam (NED),15 APR 2012
687,2:08:05,Sammy Kigen KORIR,Men,Marathon,22 SEP 1985,KEN,4,Eindhoven (NED),12 OCT 2014
687,2:08:05,Robert CHEMOSIN,Men,Marathon,01 FEB 1989,KEN,2,Warszawa (POL),26 APR 2015
687,2:08:05,Yassine RACHIK,Men,Marathon,11 JUN 1993,ITA,9,London (GBR),28 APR 2019
693,2:08:06,Abdela GODANA,Men,Marathon,11 SEP 1992,ETH,2,Oita (JPN),02 FEB 2020
694,2:08:07,David TSEBE,Men,Marathon,09 NOV 1966,RSA,1,Berlin (GER),27 SEP 1992
694,2:08:07,Toshiyuki HAYATA,Men,Marathon,02 MAY 1968,JPN,2,Fukuoka (JPN),07 DEC 1997
694,2:08:07,Robert Kipkorir KIPCHUMBA,Men,Marathon,24 FEB 1984,KEN,1,Xiamen (CHN),02 JAN 2011
694,2:08:07,Patrick Kipyegon TERER,Men,Marathon,06 JUL 1989,KEN,1,Praha (CZE),11 MAY 2014
694,2:08:07,Dechasa ALEMU,Men,Marathon,28 OCT 1998,ETH,12,Hamburg (GER),24 APR 2022
694,2:08:07,Peiyou FENG,Men,Marathon,01 AUG 2001,CHN,6,Fukuoka (JPN),03 DEC 2023
700,2:08:08,Djama ROBLEH,Men,Marathon,1958,DJI,2,"Chicago, IL (USA)",20 OCT 1985
