Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1421,2:30:27,Lingling JIN,Women,Marathon,16 JAN 1987,CHN,4,Beijing (CHN),16 OCT 2011
1421,2:30:27,Zeyneba Hasso HAYATO,Women,Marathon,26 JUN 1985,ETH,4,Hannover (GER),06 MAY 2012
1424,2:30:28,Salina JEBET,Women,Marathon,11 DEC 1986,KEN,3,Firenze (ITA),24 NOV 2019
1424,2:30:28,Makena MORLEY,Women,Marathon,21 NOV 1996,USA,10,"Chicago, IL (USA)",09 OCT 2022
1426,2:30:29,Bettina SABATINI,Women,Marathon,21 MAR 1966,ITA,3,Carpi (ITA),27 OCT 1991
1426,2:30:29,Patrizia RÉTIZ,Women,Marathon,17 MAR 1971,MEX,1,Torreón (MEX),03 MAR 2008
1428,2:30:30,Akemi MASUDA,Women,Marathon,1964,JPN,1,"Eugene, OR (USA)",11 SEP 1983
1428,2:30:30,Tatyana PUSHKAREVA,Women,Marathon,26 SEP 1985,RUS,1,"San Antonio, TX (USA)",15 NOV 2009
1428,2:30:30,Valentina GALIMOVA,Women,Marathon,11 MAY 1986,RUS,2,Moskva (RUS),14 MAY 2011
1428,2:30:30,Gladys CHEMWENO,Women,Marathon,04 JUL 1988,KEN,1,Kraków (POL),15 MAY 2016
1428,2:30:30,Gadise GUDISA,Women,Marathon,13 JAN 1998,ETH,3,Nanchang (CHN),10 NOV 2019
1428,2:30:30,Selam FENTE,Women,Marathon,28 JAN 2003,ETH,7,Daegu (KOR),02 APR 2023
1434,2:30:31,Karolina SZABÓ,Women,Marathon,17 NOV 1961,HUN,1,Szeged (HUN),22 MAR 1986
1434,2:30:31,Chon GUM-SUK,Women,Marathon,1967,PRK,2,Beijing (CHN),15 OCT 1989
1434,2:30:31,Azucena DÍAZ,Women,Marathon,19 DEC 1982,ESP,8,Berlin (GER),24 SEP 2017
1434,2:30:31,Saki FUKUI,Women,Marathon,25 MAR 1996,JPN,15,Nagoya (JPN),14 MAR 2021
1434,2:30:31,Annie BOTHMA,Women,Marathon,26 DEC 1995,RSA,1,Durban (RSA),12 MAR 2023
1434,2:30:31,Katja GOLDRING,Women,Marathon,11 AUG 1990,USA,13,Hamburg (GER),23 APR 2023
1434,2:30:31,Sophy JEPCHIRCHIR,Women,Marathon,15 NOV 1993,KEN,3,Taipei City (TPE),17 DEC 2023
1434,2:30:31,Bing WU,Women,Marathon,20 JUL 2001,CHN,15,Wuxi (CHN),24 MAR 2024
1442,2:30:32,Griselda Maria GONZÁLEZ,Women,Marathon,04 DEC 1965,ARG,3,Torino (ITA),11 MAY 1997
1442,2:30:32,Sufang PAN,Women,Marathon,08 NOV 2001,CHN,6,Hengshui (CHN),22 SEP 2024
1444,2:30:33,Joan KIGEN,Women,Marathon,12 APR 1977,KEN,4,Rotterdam (NED),08 APR 2018
1444,2:30:33,Amelework FEKADU,Women,Marathon,21 NOV 1986,ETH,8,Marrakech (MAR),26 JAN 2020
1444,2:30:33,Salome BRUN,Women,Marathon,04 JAN 1997,FRA,25,Valencia (ESP),01 DEC 2024
1447,2:30:34,Maria Conceicao FERREIRA,Women,Marathon,13 MAR 1962,POR,1,"Pittsburgh, PA (USA)",06 MAY 1990
1447,2:30:34,Yuko MANABE,Women,Marathon,08 FEB 1979,JPN,7,Nagoya (JPN),11 MAR 2007
1447,2:30:34,Yun-hee CHUNG,Women,Marathon,03 JAN 1983,KOR,8,Seoul (KOR),18 MAR 2012
1447,2:30:34,Birtukan WORKINEH,Women,Marathon,12 FEB 1999,ETH,2,Poznan (POL),22 OCT 2023
1451,2:30:35,Alice Cherotich SERSER,Women,Marathon,1983,KEN,5,Chengdu (CHN),27 OCT 2019
1451,2:30:35,Birtukan Fente ALEMU,Women,Marathon,18 JUN 1989,ETH,5,Shanghai (CHN),17 NOV 2019
1451,2:30:35,Chaltu BEDO,Women,Marathon,09 JAN 1994,ETH,2,Durban (RSA),12 MAR 2023
1451,2:30:35,Chunxia LI,Women,Marathon,24 FEB 2000,CHN,16,Wuxi (CHN),24 MAR 2024
1451,2:30:35,Aleksandra MOROZOVA,Women,Marathon,27 FEB 1990,RUS,1,"Luzhniki Stadion, Moskva (RUS)",13 OCT 2024
1456,2:30:36,Nadezhda USMANOVA,Women,Marathon,06 DEC 1956,URS,2,Vilnius (LTU),07 OCT 1984
1456,2:30:36,Yemei LI,Women,Marathon,25 MAY 1966,CHN,1,Beijing (CHN),17 OCT 1993
1456,2:30:36,Carey ADAMS,Women,Marathon,1976,USA,1,"Seattle, WA (USA)",26 NOV 2000
1456,2:30:36,Inês MONTEIRO,Women,Marathon,18 MAY 1980,POR,5,Rotterdam (NED),13 APR 2008
1460,2:30:37,Lexie THOMPSON,Women,Marathon,,USA,2,"Philadelphia, PA (USA)",21 NOV 2021
1460,2:30:37,Tigist BIKILA,Women,Marathon,18 APR 1992,ETH,5,Buenos Aires (ARG),24 SEP 2023
1460,2:30:37,Leydy Yolanda ROMERO DURAN,Women,Marathon,18 APR 1993,COL,7,Wien (AUT),21 APR 2024
1460,2:30:37,Bizuager ADERRA,Women,Marathon,1996,ETH,3,Nanchang (CHN),10 NOV 2024
1464,2:30:38,Ann FORD,Women,Marathon,30 MAR 1952,GBR,2,London (GBR),17 APR 1988
1464,2:30:38,Hafida GADI,Women,Marathon,14 JUL 1974,FRA,4,Paris (FRA),06 APR 2003
1464,2:30:38,Ferhiwot GOSHU,Women,Marathon,28 JUN 1990,ETH,7,Paris (FRA),15 APR 2012
1464,2:30:38,Fengxia YANG,Women,Marathon,26 SEP 1991,CHN,1,Zhengzhou (CHN),31 MAR 2013
1468,2:30:39,Lena GAVELIN,Women,Marathon,26 FEB 1974,SWE,16,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
1468,2:30:39,Ayumi SAKAIDA,Women,Marathon,07 NOV 1985,JPN,3,Daegu (KOR),05 APR 2015
1470,2:30:40,Irina KAZAKOVA,Women,Marathon,11 OCT 1968,FRA,2,Monaco (MON),23 NOV 1997
1470,2:30:40,Mariya KOROBITSKAYA,Women,Marathon,10 MAY 1990,KGZ,7,Amsterdam (NED),20 OCT 2019
1472,2:30:41,Carole ROUILLARD,Women,Marathon,15 MAR 1960,CAN,1,Victoria (CAN),22 AUG 1994
1472,2:30:41,Yelena RUKHLYADA,Women,Marathon,06 MAR 1986,RUS,3,Venezia (ITA),24 OCT 2010
1472,2:30:41,Maude MATHYS,Women,Marathon,14 JAN 1987,SUI,14,Sevilla (ESP),23 FEB 2020
1472,2:30:41,Miao YAO,Women,Marathon,26 NOV 1996,CHN,5,Nanjing (CHN),29 NOV 2020
1472,2:30:41,Alia GRAY,Women,Marathon,12 NOV 1988,USA,14,"Chandler, AZ (USA)",20 DEC 2020
1472,2:30:41,Beatrice JEPKEMEI,Women,Marathon,05 APR 1998,KEN,4,Linz (AUT),16 APR 2023
1478,2:30:42,Shiki TERASAKI,Women,Marathon,27 MAR 1972,JPN,6,Berlin (GER),26 SEP 1999
1478,2:30:42,Tracy BARLOW,Women,Marathon,18 JUN 1985,GBR,16,London (GBR),23 APR 2017
1478,2:30:42,Flomena CHEPKIACH,Women,Marathon,2001,KEN,4,Hannover (GER),03 APR 2022
1481,2:30:43,Lyubov SVIRSKAYA,Women,Marathon,18 SEP 1960,URS,5,Mogilyov (URS),07 JUN 1987
1481,2:30:43,Andrea MAYR,Women,Marathon,15 OCT 1979,AUT,1,Wien (AUT),19 APR 2009
1481,2:30:43,Eva WUTTI,Women,Marathon,26 FEB 1989,AUT,1,Wien (AUT),13 DEC 2020
1481,2:30:43,Lyudmyla LIAKHOVICH,Women,Marathon,26 JUN 1989,BLR,6,Debno (POL),18 APR 2021
1485,2:30:44,Hiromi SATO,Women,Marathon,08 DEC 1967,JPN,7,Nagoya (JPN),09 MAR 1997
1485,2:30:44,Asami FURUSE,Women,Marathon,17 MAR 1988,JPN,9,Osaka (JPN),29 JAN 2017
1485,2:30:44,Fatiha ASMID,Women,Marathon,13 APR 1992,MAR,2,Marrakech (MAR),27 JAN 2019
1485,2:30:44,Salomé NYIRARUKUNDO,Women,Marathon,20 DEC 1997,RWA,4,Ottawa (CAN),26 MAY 2019
1485,2:30:44,Yingmei LI,Women,Marathon,05 JUL 1997,CHN,2,Beijing (CHN),06 NOV 2022
1485,2:30:44,Bashanke BILO,Women,Marathon,14 OCT 1998,ETH,2,Xuzhou (CHN),05 NOV 2023
1491,2:30:45,Firaya SULTANOVA-ZHDANOVA,Women,Marathon,29 APR 1961,RUS,14,"La Cartuja, Sevilla (ESP)",29 AUG 1999
1491,2:30:45,Vilma ARIZAPANA,Women,Marathon,01 OCT 1982,PER,6,Daegu (KOR),02 APR 2017
1491,2:30:45,Baraki GEBRIALA,Women,Marathon,,ETH,2,Suzhou (CHN),01 DEC 2024
1494,2:30:46,Clara GRANDT,Women,Marathon,24 MAR 1987,USA,7,"Houston, TX (USA)",14 JAN 2012
1494,2:30:46,Magdalena Syombua MUKUNZI,Women,Marathon,22 OCT 1982,KEN,1,Dublin (IRL),29 OCT 2012
1494,2:30:46,Susan PARTRIDGE,Women,Marathon,04 JAN 1980,GBR,9,London (GBR),21 APR 2013
1494,2:30:46,Aregu LECHISA,Women,Marathon,30 DEC 1985,ETH,3,Zhengzhou (CHN),26 MAR 2017
1494,2:30:46,Birho GIDEY,Women,Marathon,30 JUL 2000,ETH,3,Castellón (ESP),26 FEB 2023
1499,2:30:47,Salome Jerono BIWOTT,Women,Marathon,08 NOV 1982,KEN,2,Hannover (GER),10 APR 2016
1499,2:30:47,Marta ESTEBAN POVEDA,Women,Marathon,06 NOV 1982,ESP,5,Valencia (ESP),20 NOV 2016
