Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
632,2:26:13,Gojjam ENYEW,Women,Marathon,2005,ETH,3,Málaga (ESP),15 DEC 2024
638,2:26:14,Marta GALIMANY,Women,Marathon,05 OCT 1985,ESP,17,Valencia (ESP),04 DEC 2022
638,2:26:14,Natasha COCKRAM,Women,Marathon,12 NOV 1992,GBR,18,Valencia (ESP),04 DEC 2022
638,2:26:14,Makenna MYLER,Women,Marathon,1990,USA,7,"Orlando, FL (USA)",03 FEB 2024
641,2:26:15,Nadia EJJAFINI,Women,Marathon,08 NOV 1977,ITA,6,Frankfurt (GER),30 OCT 2011
641,2:26:15,Zhixuan LI,Women,Marathon,23 MAR 1994,CHN,13,Nagoya (JPN),10 MAR 2019
641,2:26:15,Ayumi HAGIWARA,Women,Marathon,01 JUN 1992,JPN,5,Osaka (JPN),31 JAN 2021
644,2:26:17,Eun-jung LEE,Women,Marathon,21 APR 1981,KOR,1,Seoul (KOR),14 MAR 2004
644,2:26:17,Belainesh Zemedkun GEBRE,Women,Marathon,23 DEC 1987,ETH,3,"Chicago, IL (USA)",09 OCT 2011
646,2:26:18,Yeshimebet TADESSE BIFA,Women,Marathon,15 OCT 1988,ETH,3,Seoul (KOR),17 MAR 2013
646,2:26:18,Annie FRISBIE,Women,Marathon,31 DEC 1996,USA,7,"New York, NY (USA)",07 NOV 2021
646,2:26:18,Kasu BITEW,Women,Marathon,16 APR 1999,ETH,3,Madrid (ESP),24 APR 2022
646,2:26:18,Aliphine Chepkerker TULIAMUK,Women,Marathon,05 APR 1989,USA,7,"New York, NY (USA)",06 NOV 2022
650,2:26:19,Hanae TANAKA,Women,Marathon,12 FEB 1990,JPN,3,Osaka (JPN),29 JAN 2017
650,2:26:19,Marie PERRIER,Women,Marathon,30 MAR 1995,MRI,32,Valencia (ESP),03 DEC 2023
650,2:26:19,Angelika MACH,Women,Marathon,07 SEP 1991,POL,33,Valencia (ESP),03 DEC 2023
653,2:26:20,Renata KOKOWSKA,Women,Marathon,04 DEC 1958,POL,1,Berlin (GER),26 SEP 1993
653,2:26:20,Mestawat TUFA,Women,Marathon,14 SEP 1983,ETH,6,Nagoya (JPN),10 MAR 2013
653,2:26:20,Naom JEBET,Women,Marathon,05 APR 1994,KEN,1,Madrid (ESP),28 APR 2024
656,2:26:21,Yukiko OKAMOTO,Women,Marathon,29 NOV 1974,JPN,3,Nagoya (JPN),11 MAR 2001
656,2:26:21,Sabrina MOCKENHAUPT,Women,Marathon,06 DEC 1980,GER,4,Berlin (GER),26 SEP 2010
656,2:26:21,Goitetom Haftu TESEMA,Women,Marathon,1987,ETH,2,Roma (ITA),20 MAR 2011
656,2:26:21,Ellie PASHLEY,Women,Marathon,10 DEC 1988,AUS,14,Nagoya (JPN),10 MAR 2019
656,2:26:21,Gladys CHEPKURUI,Women,Marathon,17 AUG 1994,KEN,2,San Sebastián (ESP),27 NOV 2022
661,2:26:22,Grażyna SYREK,Women,Marathon,09 JAN 1972,POL,5,"Chicago, IL (USA)",12 OCT 2003
661,2:26:22,Magdalena LEWY-BOULET,Women,Marathon,01 AUG 1973,USA,2,Rotterdam (NED),11 APR 2010
661,2:26:22,Linet Toroitich CHEBET,Women,Marathon,04 NOV 1992,UGA,4,Madrid (ESP),24 APR 2022
661,2:26:22,Faith CHEPKOECH,Women,Marathon,08 MAR 1998,KEN,2,Wien (AUT),21 APR 2024
665,2:26:23,Yoko MIYAUCHI,Women,Marathon,19 JUN 1983,JPN,9,Nagoya (JPN),11 MAR 2012
665,2:26:23,Kanako TAKEMOTO,Women,Marathon,12 JUN 1996,JPN,9,Nagoya (JPN),13 MAR 2022
665,2:26:23,Tadelech BEKELE,Women,Marathon,24 OCT 1992,ETH,2,Lanzhou (CHN),26 MAY 2024
668,2:26:24,Silviya SKVORTSOVA,Women,Marathon,16 NOV 1974,RUS,2,Berlin (GER),20 SEP 2009
668,2:26:24,Tetyana FILONYUK,Women,Marathon,05 APR 1984,UKR,4,Roma (ITA),21 MAR 2010
668,2:26:24,Daiana OCAMPO,Women,Marathon,16 FEB 1991,ARG,7,Hamburg (GER),28 APR 2024
671,2:26:25,Rediet DANIEL,Women,Marathon,14 JUN 2000,ETH,3,Doha (QAT),16 FEB 2024
672,2:26:26,Julie BROWN,Women,Marathon,04 FEB 1955,USA,1,"Los Angeles, CA (USA)",05 JUN 1983
672,2:26:26,Yumi KOKAMO,Women,Marathon,26 DEC 1971,JPN,1,Osaka (JPN),26 JAN 1992
672,2:26:26,Mitsuyo YOSHIDA,Women,Marathon,29 OCT 1966,JPN,4,Osaka (JPN),30 JAN 1994
672,2:26:26,Valentina YEGOROVA,Women,Marathon,16 FEB 1964,RUS,2,Nagano (JPN),09 APR 2000
672,2:26:26,Larisa ZYUZKO,Women,Marathon,27 APR 1969,RUS,2,Roma (ITA),26 MAR 2006
677,2:26:27,Hiromi SUZUKI,Women,Marathon,06 DEC 1968,JPN,2,Osaka (JPN),28 JAN 1996
678,2:26:28,Clémence CALVIN,Women,Marathon,17 MAY 1990,FRA,2,"Olympiastadion, Berlin (GER)",12 AUG 2018
678,2:26:28,Mesera HUSSEN,Women,Marathon,04 APR 2000,ETH,2,Xiamen (CHN),05 JAN 2020
678,2:26:28,Tejitu SIYUM,Women,Marathon,01 NOV 1995,ETH,3,Shanghai (CHN),01 DEC 2024
678,2:26:28,Aurelia Jerotich KIPTUI,Women,Marathon,01 JAN 1996,KEN,3,Abu Dhabi (UAE),14 DEC 2024
682,2:26:29,Jane Jelagat SEUREY,Women,Marathon,02 MAR 1986,KEN,4,Rotterdam (NED),09 APR 2017
683,2:26:30,Nailia IULAMANOVA,Women,Marathon,06 SEP 1980,RUS,1,Rotterdam (NED),05 APR 2009
683,2:26:30,Asami KATO,Women,Marathon,12 OCT 1990,JPN,1,Rotterdam (NED),12 APR 2015
683,2:26:30,Chemutai RIONOTUKEI,Women,Marathon,04 SEP 1986,KEN,2,Dongying (CHN),07 MAY 2017
683,2:26:30,Yenenesh DEJENE,Women,Marathon,1990,ETH,7,Barcelona (ESP),19 MAR 2023
683,2:26:30,Monica CHEBET,Women,Marathon,07 FEB 1997,KEN,3,Wuxi (CHN),24 MAR 2024
688,2:26:31,Wanda PANFIL,Women,Marathon,26 JAN 1959,POL,1,London (GBR),22 APR 1990
688,2:26:31,Karolina NADOLSKA,Women,Marathon,06 SEP 1981,POL,2,Osaka (JPN),26 JAN 2014
688,2:26:31,Eva VRABCOVÁ NYVLTOVÁ,Women,Marathon,06 FEB 1986,CZE,3,"Olympiastadion, Berlin (GER)",12 AUG 2018
688,2:26:31,Kaori MORITA,Women,Marathon,19 SEP 1995,JPN,8,Tokyo (JPN),05 MAR 2023
688,2:26:31,Doreen CHESANG,Women,Marathon,16 APR 1990,UGA,1,Madrid (ESP),23 APR 2023
688,2:26:31,Aamelmal TAGEL,Women,Marathon,19 OCT 2000,ETH,1,Nanchang (CHN),10 NOV 2024
694,2:26:32,Mi Gyong KIM,Women,Marathon,17 OCT 1991,PRK,1,Pyongyang (PRK),14 APR 2013
694,2:26:32,Hanne VERBRUGGEN,Women,Marathon,27 MAY 1993,BEL,7,Sevilla (ESP),19 FEB 2023
694,2:26:32,Khishigsaikhan GALBADRAKH,Women,Marathon,28 AUG 1990,MGL,8,Tokyo (JPN),03 MAR 2024
697,2:26:33,Keiko NOGAMI,Women,Marathon,06 DEC 1985,JPN,5,Nagoya (JPN),11 MAR 2018
697,2:26:33,Molly HUDDLE,Women,Marathon,31 AUG 1984,USA,12,London (GBR),28 APR 2019
697,2:26:33,Gladys Jepkurui BIWOTT,Women,Marathon,22 FEB 1985,KEN,9,Siena (ITA),11 APR 2021
697,2:26:33,Li BAI,Women,Marathon,30 MAR 1996,CHN,1,Wuxi (CHN),19 MAR 2023
